"leaid","enr_tot_d","region_d","nschools_elig","epp_d_imp","nschools","enr_tot_imp_avg_d","sme_pct_frp_avg_d","strat_d","distance_d_y","lottery_d_start","lottery_d_end"
3605370,215,1,1,55799.04296875,1,215,0.0139534883201122,"2",0.127569109201431,11448,11448
3605520,1184,1,1,17712.375,2,487,0.340862423181534,"2",0.0336431264877319,10468,10468
3605610,577,1,1,23969.3359375,2,257,0.575875461101532,"2",0.0404600650072098,24012,24012
3605640,1618,1,1,26417.8203125,3,693,0.0129870129749179,"2",0.0917199328541756,30866,30866
3605670,243,1,1,21151.01953125,1,228,0.513157904148102,"2",0.0283036828041077,39949,39949
3605820,821,1,1,19514.041015625,2,464,0.650862097740173,"2",0.0441542118787766,2505,2505
3605850,33756,1,28,21681.91796875,65,640,0.77248477935791,"2",0.065975047647953,14280,14307
3605940,3087,1,3,18794.2421875,5,444.333343505859,0.162941291928291,"2",0.0583727620542049,7181,7183
3606090,913,1,1,20674.611328125,2,506,0.46047431230545,"2",0.0188129041343927,25560,25560
3606160,1238,1,2,20718.3203125,3,422,0.545640349388123,"2",0.0304645728319883,23297,23298
3606180,822,1,1,19249.693359375,3,386,0.334196895360947,"2",0.034880954772234,15678,15678
3606210,855,1,1,20472.603515625,2,435,0.404597699642181,"2",0.0258458834141493,30082,30082
3606300,940,1,1,20035.123046875,3,417,0.494004786014557,"2",0.0222927927970886,12359,12359
3606330,3481,1,1,17588.62890625,3,1511,0.363997340202332,"2",0.0407526046037674,5513,5513
3606360,240,1,1,23368.626953125,1,238,0.483193278312683,"2",0.0266668424010277,29621,29621
3606420,740,1,1,20867.951171875,2,374,0.57486629486084,"2",0.0353058613836765,12734,12734
3606630,3146,1,1,16820.314453125,5,476,0.462184876203537,"2",0.0177938435226679,35632,35632
3606660,892,1,1,21292.6015625,2,401,0.558603465557098,"2",0.0332374908030033,28481,28481
3606720,1468,1,1,22520.314453125,3,669,0.412556052207947,"2",0.0295754373073578,2438,2438
3606840,1540,1,1,24052.33203125,3,590,0.244067803025246,"2",0.0547492317855358,23383,23383
3606870,7855,1,6,27136.548828125,8,702.333312988281,0.577882647514343,"2",0.0455488376319408,7389,7394
3606900,3838,1,4,17625.982421875,6,440,0.470471799373627,"2",0.0176200196146965,42610,42613
3607050,394,1,1,20835,1,393,0.524173021316528,"2",0.0278327949345112,27042,27042
3607080,525,1,1,22502.857421875,2,297,0.50841748714447,"2",0.0286077819764614,14615,14615
3607110,1039,1,1,24083.09765625,3,461,0.466377437114716,"2",0.0234228707849979,8160,8160
3607170,457,1,1,19441.048828125,2,256,0.30859375,"2",0.0400780364871025,37916,37916
3607260,1502,1,1,18469.08203125,3,634,0.444794952869415,"2",0.0196062251925468,4271,4271
3607380,1040,1,1,21069.810546875,2,388,0.350515455007553,"2",0.0347818695008755,34666,34666
3607440,28,1,2,47302.01171875,2,77,0.310560047626495,"2",0.0760655328631401,35218,35219
3607590,4371,1,4,14719.734375,6,450.5,0.0865175798535347,"2",0.0733153894543648,41944,41947
3607650,893,1,2,19730.728515625,4,196.5,0.506199836730957,"2",0.0258678868412972,41574,41575
3607680,1327,1,1,19330.740234375,3,614,0.592833876609802,"2",0.037140779197216,5006,5006
3607710,299,1,1,28619.205078125,2,167,0.652694582939148,"2",0.058089766651392,23486,23486
3607770,1336,1,1,17326.513671875,3,588,0.323129266500473,"2",0.0376660004258156,2257,2257
3607860,799,1,1,21672.189453125,3,382,0.54450261592865,"2",0.0318831764161587,15661,15661
3607890,473,1,1,19876.568359375,1,464,0.489224135875702,"2",0.0215116608887911,41952,41952
3607980,1990,1,3,18572.15625,5,309.666656494141,0.589043438434601,"2",0.0351350642740726,5430,5432
3608100,363,1,1,27160.12109375,1,357,0.366946786642075,"2",0.0402812287211418,42525,42525
3608160,5758,1,7,27664.994140625,11,338.714294433594,0.22508043050766,"2",0.0613558106124401,2606,2612
3608250,855,1,1,18122.923828125,2,424,0.188679248094559,"2",0.0544769391417503,17649,17649
3608280,474,1,1,18048.017578125,1,472,0.385593205690384,"2",0.0266873855143785,26661,26661
3608310,5170,1,4,22482.1875,6,547,0.673385560512543,"2",0.0518763139843941,7576,7579
3608370,1178,1,1,16559.3359375,3,541,0.537892818450928,"2",0.0295835491269827,892,892
3608400,4668,1,6,20373.755859375,9,351.666656494141,0.46036097407341,"2",0.0185924582183361,14635,14640
3608460,2345,1,5,19062.322265625,7,236.199996948242,0.536689341068268,"2",0.0289986282587051,42588,42592
3608490,1335,1,1,19648.490234375,4,286,0.381118893623352,"2",0.0296733602881432,1362,1362
3608610,303,1,1,21910.345703125,1,291,0.587628841400146,"2",0.0392506532371044,10781,10781
3608850,342,1,1,23720.8125,2,148,0.527027010917664,"2",0.0342664681375027,10056,10056
3608910,782,1,1,22840.66015625,2,350,0.439999997615814,"2",0.0245703756809235,701,701
3609030,1876,1,1,18383.4140625,3,853,0.493552178144455,"2",0.0241804588586092,28466,28466
3609060,515,1,1,26453.0390625,2,222,0.549549520015717,"2",0.0401232354342937,23360,23360
3609120,1503,1,1,27050.033203125,3,672,0.141369044780731,"2",0.0739514976739883,3404,3404
3609240,251,1,1,33286.2578125,1,232,0.50862067937851,"2",0.0426313579082489,18987,18987
3609330,1493,1,1,22420.849609375,5,486,0.522633731365204,"2",0.0296531692147255,23238,23238
3609360,687,1,1,17168.91796875,2,311,0.273311883211136,"2",0.044699389487505,15819,15819
3609390,677,1,1,20982.216796875,2,374,0.596256673336029,"2",0.0385030172765255,1300,1300
3609420,2227,1,4,18604.841796875,6,255,0.679504752159119,"2",0.0486463606357574,23822,23825
3609630,4124,1,5,18763.427734375,7,368.399993896484,0.237252935767174,"2",0.0483047626912594,38229,38233
3609660,1850,1,1,31891.951171875,3,558,0.519713282585144,"2",0.0416768379509449,33715,33715
3609840,7273,1,5,24992.876953125,10,637.799987792969,0.223225444555283,"2",0.0593695230782032,35258,35262
3609900,384,1,1,27615.763671875,1,384,0.28125,"2",0.0528168678283691,23739,23739
3609930,1025,1,1,23483.623046875,2,478,0.372384935617447,"2",0.0345921665430069,30057,30057
3609960,1166,1,2,29169.712890625,3,300.5,0.268747627735138,"2",0.0573624894022942,18330,18331
3609990,3465,1,4,20802.390625,7,334,0.444481134414673,"2",0.021568426862359,22788,22791
3610200,2045,1,2,25940.87890625,3,534.5,0.00270270276814699,"2",0.0910106599330902,35890,35891
3610230,70,1,1,31172.83984375,1,68,0.485294103622437,"2",0.0383272990584373,24502,24502
3610260,396,1,1,20715.962890625,1,387,0.379844963550568,"2",0.0301641169935465,23554,23554
3610380,395,1,1,19675.67578125,2,209,0.373205751180649,"2",0.0316090509295464,13632,13632
3610410,545,1,1,25417.4921875,2,273,0.44322344660759,"2",0.0280700139701366,873,873
3610440,272,1,1,29240.6640625,1,263,0.494296580553055,"2",0.0352684631943703,19975,19975
3610500,1660,1,1,25497.044921875,3,714,0.645658254623413,"2",0.0533192828297615,23994,23994
3610530,638,1,1,16821.705078125,2,298,0.38926175236702,"2",0.0286950264126062,42423,42423
3610590,1134,1,1,17746.943359375,3,549,0.551912546157837,"2",0.0301970094442368,21801,21801
3610620,3672,1,6,21074.80859375,6,607.333312988281,0.548603773117065,"2",0.0329134687781334,16838,16843
3610710,3827,1,4,19068.95703125,7,414.5,0.579614162445068,"2",0.0333522371947765,15138,15141
3610860,625,1,1,23945.701171875,2,269,0.349442392587662,"2",0.0396862216293812,41364,41364
3610890,5836,1,2,19102.458984375,8,636.5,0.206173658370972,"2",0.0545037649571896,1629,1630
3610950,1451,1,1,28812.455078125,2,776,0.733247399330139,"2",0.0705557391047478,29590,29590
3610980,5628,1,4,26397.25390625,6,594.25,0.21070109307766,"2",0.0624600574374199,16586,16589
3611070,705,1,1,18973.173828125,1,683,0.524158120155334,"2",0.0275789499282837,29256,29256
3611100,59,1,1,60194.03125,1,59,0,"2",0.136563986539841,27092,27092
3611160,1568,1,2,18636.240234375,2,781.5,0.141723215579987,"2",0.0645871013402939,23930,23931
3611250,472,1,1,19340.59375,2,229,0.519650638103485,"2",0.0269810054451227,38555,38555
3611280,484,1,1,19462.451171875,2,227,0.405286341905594,"2",0.026581896468997,26553,26553
3611310,489,1,1,19315.689453125,1,475,0.45052632689476,"2",0.0182417202740908,4453,4453
3611370,849,1,1,21852.767578125,2,444,0.583333313465118,"2",0.0372007265686989,18332,18332
3611400,941,1,1,16672.1640625,3,411,0.479318737983704,"2",0.0202667210251093,18122,18122
3611430,274,1,1,21767.025390625,1,263,0.471482902765274,"2",0.0227616168558598,15513,15513
3611460,2062,1,3,16860.0390625,3,686,0.16287936270237,"2",0.0621180944144726,12740,12742
3611490,673,1,1,23291.4921875,2,367,0.452316075563431,"2",0.0231984332203865,38898,38898
3611610,817,1,1,17391.1484375,2,421,0.427553445100784,"2",0.0212876033037901,9528,9528
3611640,341,1,1,23733.333984375,1,315,0.69523811340332,"2",0.0566386394202709,28184,28184
3611670,4800,1,4,14569.5947265625,6,556.5,0.323427528142929,"2",0.040719099342823,41327,41330
3611700,3352,1,4,19301.06640625,6,448.5,0.561809539794922,"2",0.0310135651379824,34543,34546
3611730,801,1,1,20148.41796875,2,425,0.352941185235977,"2",0.0329244509339333,28573,28573
3611740,958,1,1,18674.974609375,3,422,0.312796205282211,"2",0.0368662998080254,22619,22619
3611860,226,1,1,35108.4921875,1,219,0.0136986300349236,"2",0.101963303983212,38367,38367
3611880,4042,1,4,21918.18359375,6,432.75,0.509731829166412,"2",0.0267117507755756,23834,23837
3611910,1476,1,2,13032.8515625,3,414,0.275709450244904,"2",0.0484426282346249,26280,26281
3611940,862,1,1,19300,3,393,0.412213742733002,"2",0.0237277932465076,28541,28541
3612030,540,1,1,23464.5390625,2,264,0.405303031206131,"2",0.0311608538031578,36316,36316
3612120,318,1,1,29766.447265625,1,308,0.00974025949835777,"2",0.0950267761945724,32320,32320
3612510,6781,1,4,30466.0859375,10,603.75,0.18463996052742,"2",0.0713129788637161,41348,41351
3612630,10911,1,5,17965.533203125,17,515.799987792969,0.515806555747986,"2",0.0244358386844397,29147,29151
3612660,271,1,1,17454.818359375,1,267,0.55805242061615,"2",0.0319889485836029,23738,23738
3612840,677,1,1,23261.560546875,2,333,0.747747719287872,"2",0.0633758679032326,20318,20318
3612870,1118,1,1,21953.845703125,3,488,0.364754110574722,"2",0.0338895730674267,39434,39434
3612900,985,1,1,18286.412109375,2,478,0.328451871871948,"2",0.0346155725419521,9655,9655
3612990,1724,1,2,19391.576171875,4,360,0.368437647819519,"2",0.0304255224764347,22001,22002
3613020,875,1,1,19316.7265625,2,433,0.387990772724152,"2",0.0268080811947584,9399,9399
3613080,4882,1,5,17749.12890625,7,439.200012207031,0.18503375351429,"2",0.055379893630743,1095,1099
3613110,672,1,1,23428.37890625,2,335,0.543283581733704,"2",0.0343530848622322,26552,26552
3613230,821,1,1,24894.357421875,3,526,0.161596953868866,"2",0.06693135201931,15943,15943
3613290,7925,1,5,26896.576171875,9,604.799987792969,0.192951276898384,"2",0.0657193213701248,21156,21160
3613350,3572,1,4,16708.5859375,6,390.5,0.231956601142883,"2",0.0503802336752415,25884,25887
3613380,582,1,1,20205.216796875,2,275,0.334545463323593,"2",0.0371258184313774,12527,12527
3613440,268,1,1,22216.494140625,1,260,0.526923060417175,"2",0.0312678664922714,28862,28862
3613470,463,1,1,24176.591796875,2,244,0.508196711540222,"2",0.0311783980578184,33446,33446
3613710,763,1,1,21853.287109375,2,353,0.566572248935699,"2",0.0355506725609303,29927,29927
3613740,3620,1,4,28791.9453125,6,423.75,0.176927670836449,"2",0.0687771141529083,7344,7347
3613770,377,1,1,23151.658203125,2,184,0.51630437374115,"2",0.0316696502268314,7147,7147
3613830,436,1,1,21610.021484375,2,189,0.460317462682724,"2",0.0217584650963545,16183,16183
3613980,3408,1,3,27108.89453125,5,455,0.0930274575948715,"2",0.0787557438015938,23384,23386
3614190,2326,1,3,29393.603515625,5,332.666656494141,0.28427118062973,"2",0.055099543184042,40701,40703
3614220,1154,1,1,16436.548828125,2,554,0.680505394935608,"2",0.0502389781177044,5622,5622
3614250,423,1,1,20785.71484375,1,403,0.635235726833344,"2",0.0435377024114132,35614,35614
3614280,3977,1,3,26783.240234375,5,565.333312988281,0.110307358205318,"2",0.0769898667931557,21534,21536
3614310,586,1,1,22831.119140625,1,560,0.482142865657806,"2",0.0251179616898298,28489,28489
3614340,5428,1,7,22643.833984375,9,341.857147216797,0.377020359039307,"2",0.0334055162966251,30444,30450
3614400,1729,1,1,20943.888671875,3,760,0.368421047925949,"2",0.0348416902124882,37370,37370
3614460,4520,1,3,16159.2646484375,5,766.666687011719,0.267191708087921,"2",0.0488918051123619,21929,21931
3614490,443,1,1,19367.1171875,1,421,0.555819451808929,"2",0.0302567966282368,22314,22314
3614610,992,1,1,20067.943359375,2,540,0.598148167133331,"2",0.0380706265568733,30055,30055
3614670,577,1,1,25321.19140625,2,242,0.392561972141266,"2",0.0354988537728786,34136,34136
3614730,914,1,1,17886.435546875,2,475,0.378947377204895,"2",0.0278667900711298,3056,3056
3614760,1130,1,1,17866.134765625,2,602,0.504983365535736,"2",0.0238764602690935,28638,28638
3614880,435,1,1,16656.25,1,430,0.365116268396378,"2",0.0310263615101576,34195,34195
3614940,1784,1,1,23743.9609375,4,845,0.721893489360809,"2",0.0633535236120224,9674,9674
3615060,369,1,1,31452.31640625,2,214,0.565420567989349,"2",0.0486567132174969,26494,26494
3615180,3678,1,4,22285.216796875,6,351.5,0.521616458892822,"2",0.0296779088675976,3049,3052
3615270,122,1,1,43461.5390625,1,118,0.406779646873474,"2",0.057156890630722,16025,16025
3615570,5392,1,8,20615.484375,12,326.5,0.398908525705338,"2",0.0279226806014776,17713,17720
3615720,213,1,1,23308.943359375,1,204,0.176470592617989,"2",0.0642599239945412,34812,34812
3615810,3075,1,3,34386.28125,5,378.333343505859,0.0559953525662422,"2",0.0934306085109711,4937,4939
3615870,332,1,1,25330.41015625,1,326,0.41717791557312,"2",0.0311519466340542,8427,8427
3615990,1323,1,1,19452.0546875,3,390,0.361538469791412,"2",0.0311853289604187,32237,32237
3616080,2975,1,3,32184.369140625,5,403.666656494141,0.061000645160675,"2",0.089737094938755,8920,8922
3616140,160,1,1,31585.798828125,1,159,0.3584905564785,"2",0.0489496439695358,2231,2231
3616170,1159,1,2,23629.921875,4,319.5,0.546992480754852,"2",0.0352876372635365,34101,34102
3616200,725,1,1,19723.01171875,2,392,0.510204076766968,"2",0.0244712959975004,26328,26328
3616380,538,1,1,16235.185546875,1,535,0.534579455852509,"2",0.0294511839747429,40756,40756
3616410,862,1,2,22426.869140625,3,246,0.613809287548065,"2",0.0440807901322842,35842,35843
3616470,754,1,1,25598.7578125,2,319,0.247648909687996,"2",0.0557725690305233,41156,41156
3616500,649,1,1,24938.865234375,2,263,0.418250948190689,"2",0.0311454776674509,28347,28347
3616530,76,1,1,42918.60546875,1,75,0.41333332657814,"2",0.0559797286987305,5373,5373
3616560,2256,1,3,21263.576171875,5,325,0.24618673324585,"2",0.0505570508539677,4918,4920
3616620,5665,1,5,24562.673828125,8,474.600006103516,0.171632364392281,"2",0.064572237432003,14179,14183
3616800,310,1,1,22961.078125,1,299,0.52173912525177,"2",0.0310578253120184,16868,16868
3616950,1241,1,1,17344.22265625,2,648,0.36419752240181,"2",0.0323784425854683,26469,26469
3616960,527,1,1,21160.8125,1,522,0.528735637664795,"2",0.0293264724314213,2237,2237
3617160,7072,1,6,26480.603515625,10,518.166687011719,0.112147152423859,"2",0.0758799090981483,18172,18177
3617380,5754,1,6,24397.734375,8,404.666656494141,0.383548259735107,"2",0.0340138003230095,24488,24493
3617430,613,1,1,19325,1,599,0.404006689786911,"2",0.0261414889246225,31702,31702
3617460,1106,1,1,18456.912109375,3,495,0.571717143058777,"2",0.0318503640592098,23863,23863
3617520,7142,1,9,18593.625,13,401.777770996094,0.41720649600029,"2",0.0220525246113539,38076,38084
3617580,458,1,1,29979.5078125,2,239,0.481171548366547,"2",0.0345481894910336,2504,2504
3617640,1505,1,1,19129.994140625,3,638,0.382445126771927,"2",0.029371228069067,30364,30364
3617730,3843,1,4,31347.07421875,6,422.25,0.261086910963058,"2",0.0599310696125031,17266,17269
3617760,63,1,1,54349.20703125,1,63,0.523809552192688,"2",0.0725576430559158,27512,27512
3617820,1346,1,1,17152.654296875,3,638,0.462382435798645,"2",0.0190342124551535,42583,42583
3617880,354,1,1,20953.48828125,1,348,0.520114958286285,"2",0.0278506241738796,36317,36317
3617910,2839,1,1,26492.580078125,7,448,0.0982142835855484,"2",0.0771820098161697,16189,16189
3617940,407,1,1,19890.77734375,1,402,0.60447758436203,"2",0.0380463227629662,38606,38606
3617970,638,1,1,18007.66796875,2,327,0.321100920438766,"2",0.0366741940379143,40363,40363
3618030,939,1,1,23107.10546875,3,516,0.596899211406708,"2",0.0414123088121414,41269,41269
3618080,466,1,1,18244.76953125,1,456,0.526315808296204,"2",0.0249923933297396,6251,6251
3618090,722,1,1,19731.70703125,2,336,0.476190477609634,"2",0.020184138789773,39229,39229
3618120,4089,1,3,25821.544921875,6,564.666687011719,0.168239071965218,"2",0.0675172358751297,19442,19444
3618150,2548,1,2,17937.853515625,4,594.5,0.424710810184479,"2",0.0224630255252123,8403,8404
3618180,2282,1,3,18471.361328125,5,352.333343505859,0.548581421375275,"2",0.0288024973124266,38849,38851
3618240,5582,1,4,22987.41796875,6,667.5,0.168688878417015,"2",0.0649765580892563,1,4
3618270,3244,1,2,26180.53515625,4,818,0.0430616214871407,"2",0.0883825570344925,16486,16487
3618450,742,1,1,21080.4296875,2,409,0.513447403907776,"2",0.0264439210295677,1813,1813
3618510,360,1,1,23892.669921875,1,344,0.651162803173065,"2",0.0502487197518349,32826,32826
3618540,737,1,1,21450.193359375,2,367,0.465940058231354,"2",0.020535571500659,5233,5233
3618570,1942,1,1,23208.548828125,3,835,0.413173645734787,"2",0.0320022776722908,8276,8276
3618630,6854,1,6,25746.15234375,9,501.666656494141,0.0825249180197716,"2",0.0790375173091888,41181,41186
3618660,2603,1,3,17725.591796875,5,446.333343505859,0.603975355625153,"2",0.036632165312767,16562,16564
3618690,8922,1,5,23006.111328125,9,766.599975585938,0.645013093948364,"2",0.0506719760596752,16177,16181
3618750,953,1,1,16953.46484375,2,476,0.476890742778778,"2",0.0197299234569073,30075,30075
3618840,588,1,1,19841.208984375,2,271,0.638376355171204,"2",0.0441403985023499,33817,33817
3618900,1362,1,1,14997.7880859375,2,626,0.372204482555389,"2",0.0339175723493099,32555,32555
3618990,300,1,1,22155.302734375,1,296,0.307432442903519,"2",0.0432016737759113,16164,16164
3619110,1493,1,3,29727.765625,3,498,0.0642372071743011,"2",0.0865400806069374,20625,20627
3619260,748,1,1,23538.556640625,2,382,0.570680618286133,"2",0.0379322990775108,706,706
3619320,7542,1,3,20238.384765625,6,1096.33337402344,0.7911776304245,"2",0.0714320912957191,26248,26250
3619350,373,1,1,23644.109375,1,362,0.472375690937042,"2",0.0242197643965483,7958,7958
3619530,101,1,1,38283.1875,1,99,0.535353541374207,"2",0.0539662204682827,28587,28587
3619560,3694,1,1,20369.955078125,5,558,0.333333343267441,"2",0.0371198356151581,15092,15092
3619680,4255,1,4,21913.11328125,6,443.25,0.40145468711853,"2",0.0281477998942137,1529,1532
3619710,318,1,1,41990.91015625,1,315,0,"2",0.111474432051182,28530,28530
3619740,3034,1,3,26226.8203125,5,431.666656494141,0.672160089015961,"2",0.0552580766379833,17621,17623
3619800,997,1,1,17774.951171875,2,442,0.454751133918762,"2",0.0168449431657791,14814,14814
3619830,721,1,1,18972.751953125,2,380,0.586842119693756,"2",0.0346114821732044,12532,12532
3619860,346,1,1,22530.83203125,1,333,0.516516506671906,"2",0.0294386502355337,34667,34667
3619890,339,1,1,23953.216796875,1,330,0.600000023841858,"2",0.0431549623608589,38064,38064
3619920,665,1,1,20292.5078125,2,308,0.584415555000305,"2",0.0366193726658821,17109,17109
3619950,3913,1,5,28205.3984375,7,326,0.229497298598289,"2",0.0615209229290485,26386,26390
3620010,636,1,1,21555.5546875,2,356,0.553370773792267,"2",0.0332662761211395,32968,32968
3620100,8036,1,11,27781.423828125,17,433.818176269531,0.739109635353088,"2",0.0667243748903275,3930,3940
3620220,686,1,1,22535.912109375,2,368,0.497282594442368,"2",0.0263465046882629,18083,18083
3620340,7984,1,9,22198.259765625,16,368.111114501953,0.14898356795311,"2",0.0651677697896957,38203,38211
3620370,2586,1,3,19537.32421875,5,446,0.167349368333817,"2",0.0586792156100273,40114,40116
3620400,1761,1,4,20271.5625,4,439.25,0.175466045737267,"2",0.058360580354929,6586,6589
3620430,436,1,1,25420.673828125,2,225,0.448888897895813,"2",0.0277456007897854,26116,26116
3620490,10727,1,6,21935.291015625,10,738.333312988281,0.466579794883728,"2",0.0235732346773148,23230,23235
3620610,574,1,1,19950.962890625,2,290,0.482758611440659,"2",0.021854704245925,3758,3758
3620700,11441,1,9,22444.42578125,12,677.666687011719,0.637039005756378,"2",0.0479466132819653,38940,38948
3620730,81,1,1,50738.63671875,1,81,0.407407402992249,"2",0.066442534327507,296,296
3620790,816,1,1,19564.072265625,3,402,0.60447758436203,"2",0.0376420617103577,2995,2995
3620820,7159,1,8,17330,11,490.5,0.734472095966339,"2",0.0562066435813904,31259,31266
3620850,3610,1,4,16689.203125,6,345,0.476582467556,"2",0.0205161161720753,6218,6221
3620880,4274,1,5,15782.619140625,8,372.399993896484,0.128939613699913,"2",0.0664241015911102,10956,10960
3620910,4732,1,5,22380.166015625,7,405.200012207031,0.334314435720444,"2",0.0385453552007675,11342,11346
3620940,2082,1,5,25636.14453125,5,410,0.116390377283096,"2",0.0736581534147263,42050,42054
3620970,615,1,1,20437.013671875,2,323,0.362229108810425,"2",0.0329768359661102,31269,31269
3621000,5844,1,6,17344.48046875,8,487,0.21778516471386,"2",0.0516808182001114,298,303
3621120,1189,1,3,25026.2734375,3,396.666656494141,0.0911171585321426,"2",0.0766475796699524,28612,28614
3621180,1068,1,1,34752.234375,2,432,0.141203701496124,"2",0.0811730250716209,5152,5152
3621250,1371,1,3,18767.728515625,4,359.666656494141,0.473922520875931,"2",0.0184301733970642,35035,35037
3621260,855,1,1,23207.5703125,2,388,0.456185579299927,"2",0.0223313644528389,9680,9680
3621270,5278,1,6,27463.1328125,9,342,0.123839877545834,"2",0.0755360424518585,25387,25392
3621300,464,1,1,19435.146484375,2,196,0.454081624746323,"2",0.0198880005627871,19132,19132
3621480,3045,1,3,24069.087890625,5,448.666656494141,0.356684237718582,"2",0.0372656248509884,39983,39985
3621510,830,1,1,19770.708984375,2,453,0.520971298217773,"2",0.0258057527244091,30864,30864
3621570,5537,1,1,24627.162109375,10,311,0.18971061706543,"2",0.0629274025559425,573,573
3621660,1642,1,2,22149.671875,3,444,0.589758157730103,"2",0.0384859442710876,30123,30124
3621780,1748,1,3,19438.515625,5,279,0.253838121891022,"2",0.0476666539907455,23954,23956
3621900,4789,1,4,18174.0859375,6,506.75,0.141149088740349,"2",0.0618002042174339,33959,33962
3621930,97,1,1,37217.390625,1,97,0,"2",0.107752308249474,10446,10446
3621960,642,1,1,20905.47265625,2,327,0.406727820634842,"2",0.0271594561636448,11220,11220
3622050,3735,1,5,19034.380859375,7,402.600006103516,0.0106214415282011,"2",0.0806732475757599,27076,27080
3622100,323,1,1,25325.841796875,1,313,0.501597464084625,"2",0.0309662707149982,13709,13709
3622140,712,1,1,25953.01953125,2,318,0.452830195426941,"2",0.0269093364477158,31327,31327
3622170,2087,1,2,19405.1640625,4,477,0.422495186328888,"2",0.0223769247531891,21297,21298
3622200,194,1,1,22694.736328125,1,187,0.572192490100861,"2",0.0390582159161568,33833,33833
3622410,491,1,1,21413.51953125,2,271,0.457564562559128,"2",0.0210868790745735,12292,12292
3622440,417,1,1,21555.314453125,2,195,0.476923078298569,"2",0.0239582341164351,267,267
3622470,7550,1,7,21783.068359375,11,469.857147216797,0.506740510463715,"2",0.0264317635446787,24138,24144
3622500,707,1,1,20127.22265625,2,336,0.446428567171097,"2",0.0204347390681505,31397,31397
3622680,2896,1,4,23402.642578125,6,321.75,0.0866732224822044,"2",0.0760241076350212,15876,15879
3622710,4609,1,4,18236.62890625,6,521.5,0.174938887357712,"2",0.0570435076951981,20605,20608
3622740,1440,1,1,21359.58984375,3,646,0.571207404136658,"2",0.0368824154138565,8082,8082
3622770,868,1,1,16593.103515625,2,461,0.449023872613907,"2",0.019315917044878,12524,12524
3622830,1906,1,1,20515.84375,2,881,0.480136215686798,"2",0.025183105841279,1570,1570
3623010,5289,1,4,19762.62890625,7,555,0.488144725561142,"2",0.0221283696591854,33215,33218
3623070,564,1,1,21154.373046875,2,300,0.656666696071625,"2",0.0480875857174397,16654,16654
3623160,5738,1,5,19673.458984375,9,469.600006103516,0.0293606948107481,"2",0.0787968263030052,6785,6789
3623190,2875,1,3,25996.658203125,5,419.666656494141,0.0889552980661392,"2",0.0779266729950905,19992,19994
3623280,1844,1,1,21471.033203125,5,389,0.57326477766037,"2",0.0356730036437511,30140,30140
3623340,317,1,1,59018.69140625,1,312,0.198717951774597,"2",0.104186095297337,6590,6590
3623370,597,1,1,20726.23046875,2,307,0.442996740341187,"2",0.0219568070024252,36553,36553
3623430,870,1,1,19698.4453125,2,417,0.412470012903214,"2",0.0239437110722065,35892,35892
3623460,4914,1,4,18839.486328125,6,504.5,0.728852033615112,"2",0.0548667944967747,15708,15711
3623490,1107,1,1,33460.19140625,3,458,0.0873362421989441,"2",0.0874578207731247,2330,2330
3623520,2544,1,2,24409.3671875,4,640.5,0.569867253303528,"2",0.0404095910489559,1592,1593
3623580,5499,1,5,24998.373046875,7,507.799987792969,0.20264758169651,"2",0.0610133074223995,8489,8493
3623640,1037,1,1,15603.55078125,2,551,0.441016346216202,"2",0.0225861817598343,41879,41879
3623760,4499,1,2,20156.7578125,8,546.5,0.767509460449219,"2",0.0624401271343231,2234,2235
3623790,371,1,1,20558.080078125,1,370,0.475675672292709,"2",0.0207924246788025,7875,7875
3623880,1050,1,1,18975.763671875,3,462,0.541125535964966,"2",0.0277914647012949,18142,18142
3624060,101,1,1,54194.17578125,1,101,0.0396039597690105,"2",0.123061291873455,29560,29560
3624090,914,1,1,17427.830078125,2,510,0.509803950786591,"2",0.0241855476051569,4787,4787
3624150,1922,1,2,20650.7421875,4,448.5,0.398698508739471,"2",0.0270321127027273,19774,19775
3624210,908,1,1,19571.875,3,440,0.515909075737,"2",0.0247062724083662,16721,16721
3624270,845,1,1,17472.189453125,3,382,0.515706777572632,"2",0.0247656796127558,10747,10747
3624360,424,1,1,24082.00390625,2,237,0.611814320087433,"2",0.0459340177476406,13239,13239
3624420,135,1,1,54070.421875,1,131,0.198473289608955,"2",0.0999119207262993,35975,35975
3624450,1149,1,1,17044.1171875,2,668,0,"2",0.084978424012661,33191,33191
3624480,1011,1,1,27221.08203125,3,396,0.217171713709831,"2",0.0613622851669788,4782,4782
3624570,471,1,1,23348.017578125,2,273,0.61904764175415,"2",0.0456983782351017,28786,28786
3624630,1442,1,1,25958.693359375,3,611,0.0196399353444576,"2",0.0893796905875206,6579,6579
3624660,163,1,1,42200,1,158,0.658227860927582,"2",0.0757750645279884,18843,18843
3624750,28433,1,34,23427.80859375,51,514.61767578125,0.901532173156738,"2",0.0853142812848091,13518,13551
3624780,3571,1,5,29204.92578125,7,328.799987792969,0.129249393939972,"2",0.0770507901906967,18845,18849
3624900,5797,1,7,18094.890625,10,432.714294433594,0.643590986728668,"2",0.0417561307549477,9099,9105
3624930,471,1,1,23015.66015625,1,457,0.553610503673553,"2",0.0345238260924816,42085,42085
3624990,3423,1,3,22562.02734375,5,634.333312988281,0.79437792301178,"2",0.0701348856091499,4790,4792
